1; Stylolite Interface; 250.35095620260847; 90;;;;;;;;;;;;;;;;4.653803333333333;-10.673466666666666;0.08333333333333333;
2; Stylolite Interface; 249.22382491454107; 90;;;;;;;;;;;;;;;;4.312933333333333;-10.7977;0.08333333333333333;
3; Stylolite Interface; 250.35095620260847; 90;;;;;;;;;;;;;;;;4.539906666666666;-10.714133333333333;-0.08333333333333333;
4; Stylolite Interface; 249.22382491454107; 90;;;;;;;;;;;;;;;;4.199856666666666;-10.8406;-0.08333333333333333;
5; Stylolite Interface; 293.0213536228655; 90;;;;;;;;;;;;;;;;0.04451546666666667;0.8328136666666667;-0.08333333333333333;
6; Stylolite Interface; 293.029518699013; 90;;;;;;;;;;;;;;;;-0.19444509999999998;0.9343783333333333;-0.08333333333333333;
7; Stylolite Interface; 293.029518699013; 90;;;;;;;;;;;;;;;;-0.1147932;0.9005196666666667;0.08333333333333333;
8; Stylolite Interface; 293.0213536228655; 90;;;;;;;;;;;;;;;;0.12417223333333334;0.7989663333333333;0.08333333333333333;
9; Stylolite Interface; 276.0287429310633; 90;;;;;;;;;;;;;;;;-0.18232566666666666;-4.04169;0.08333333333333333;
10; Stylolite Interface; 275.98075408898393; 90;;;;;;;;;;;;;;;;0.04465233333333334;-4.065533333333334;0.08333333333333333;
11; Stylolite Interface; 276.0287429310633; 90;;;;;;;;;;;;;;;;-0.2579803333333333;-4.0337000000000005;-0.08333333333333333;
12; Stylolite Interface; 275.98075408898393; 90;;;;;;;;;;;;;;;;-0.031009333333333326;-4.057606666666667;-0.08333333333333333;
13; Stylolite Interface; 281.43139059965586; 90;;;;;;;;;;;;;;;;-1.79298;-2.400456666666667;-0.08333333333333333;
14; Stylolite Interface; 281.4671403794966; 90;;;;;;;;;;;;;;;;-1.55269;-2.4490966666666667;-0.08333333333333333;
15; Stylolite Interface; 281.4671403794966; 90;;;;;;;;;;;;;;;;-1.4726;-2.465343333333333;0.08333333333333333;
16; Stylolite Interface; 281.43139059965586; 90;;;;;;;;;;;;;;;;-1.71288;-2.4166533333333335;0.08333333333333333;
17; Stylolite Interface; 268.20711831162345; 90;;;;;;;;;;;;;;;;-0.06642566666666666;-2.8495866666666667;0.08333333333333333;
18; Stylolite Interface; 268.2463671011331; 90;;;;;;;;;;;;;;;;-0.35842300000000005;-2.85866;0.08333333333333333;
19; Stylolite Interface; 268.20711831162345; 90;;;;;;;;;;;;;;;;-0.16375733333333334;-2.8526333333333334;-0.08333333333333333;
20; Stylolite Interface; 268.2463671011331; 90;;;;;;;;;;;;;;;;-0.455757;-2.86164;-0.08333333333333333;
21; Stylolite Interface; 285.93589268746786; 90;;;;;;;;;;;;;;;;-1.1540233333333334;-6.590433333333333;0.08333333333333333;
22; Stylolite Interface; 285.93589268746786; 90;;;;;;;;;;;;;;;;-1.2097666666666667;-6.574516666666666;-0.08333333333333333;
23; Stylolite Interface; 265.7113235319865; 90;;;;;;;;;;;;;;;;-1.5603533333333333;6.595476666666666;0.08333333333333333;
24; Stylolite Interface; 265.7113235319865; 90;;;;;;;;;;;;;;;;-1.6400066666666666;6.589503333333333;-0.08333333333333333;
25; Stylolite Interface; 265.7113235319865; 90;;;;;;;;;;;;;;;;-1.4010466666666668;6.607423333333333;-0.08333333333333333;
26; Stylolite Interface; 265.7113235319865; 90;;;;;;;;;;;;;;;;-1.3213933333333334;6.613396666666667;0.08333333333333333;
27; Stylolite Interface; 48.59032962709995; 90;;;;;;;;;;;;;;;;0.291509;4.54047;-0.08333333333333333;
28; Stylolite Interface; 48.559026820405506; 90;;;;;;;;;;;;;;;;0.42690800000000007;4.6599466666666665;0.08333333333333333;
29; Stylolite Interface; 48.559026820405506; 90;;;;;;;;;;;;;;;;0.49459100000000006;4.719703333333333;-0.08333333333333333;
30; Stylolite Interface; 48.59032962709995; 90;;;;;;;;;;;;;;;;0.223793;4.4807500000000005;0.08333333333333333;
31; Stylolite Interface; 288.4337489866916; 90;;;;;;;;;;;;;;;;-1.2894866666666667;-6.813476666666666;-0.08333333333333333;
32; Stylolite Interface; 288.4337489866916; 90;;;;;;;;;;;;;;;;-1.2417333333333334;-6.829393333333333;0.08333333333333333;
33; Stylolite Interface; 278.6899238248242; 90;;;;;;;;;;;;;;;;-1.4222466666666667;-1.539556666666667;-0.08333333333333333;
34; Stylolite Interface; 278.692573116324; 90;;;;;;;;;;;;;;;;-1.1404733333333334;-1.58263;0.08333333333333333;
35; Stylolite Interface; 278.6899238248242; 90;;;;;;;;;;;;;;;;-1.3518033333333332;-1.5503233333333335;0.08333333333333333;
36; Stylolite Interface; 278.692573116324; 90;;;;;;;;;;;;;;;;-1.2109166666666666;-1.57186;-0.08333333333333333;
37; Stylolite Interface; 291.3684754855701; 90;;;;;;;;;;;;;;;;-0.5089286666666667;-5.208670000000001;0.08333333333333333;
38; Stylolite Interface; 291.3684754855701; 90;;;;;;;;;;;;;;;;-0.6005043333333333;-5.17284;-0.08333333333333333;
39; Stylolite Interface; 247.26765411179582; 90;;;;;;;;;;;;;;;;3.816046666666667;-11.297666666666666;-0.08333333333333333;
40; Stylolite Interface; 247.26765411179582; 90;;;;;;;;;;;;;;;;3.939523333333333;-11.245933333333333;0.08333333333333333;
41; Stylolite Interface; 271.15872891363483; 90;;;;;;;;;;;;;;;;-0.34582799999999997;-1.7523733333333333;-0.08333333333333333;
42; Stylolite Interface; 271.20435415587116; 90;;;;;;;;;;;;;;;;-0.5132646666666666;-1.74892;0.08333333333333333;
43; Stylolite Interface; 271.15872891363483; 90;;;;;;;;;;;;;;;;-0.262109;-1.7540666666666667;0.08333333333333333;
44; Stylolite Interface; 271.20435415587116; 90;;;;;;;;;;;;;;;;-0.5969823333333333;-1.74716;-0.08333333333333333;
45; Stylolite Interface; 283.996768035532; 90;;;;;;;;;;;;;;;;-1.3133299999999999;-7.0245999999999995;0.08333333333333333;
46; Stylolite Interface; 283.996768035532; 90;;;;;;;;;;;;;;;;-1.3611499999999999;-7.01268;-0.08333333333333333;
47; Stylolite Interface; 231.94469207248886; 90;;;;;;;;;;;;;;;;2.2986833333333334;3.62057;0.08333333333333333;
48; Stylolite Interface; 231.94469207248886; 90;;;;;;;;;;;;;;;;2.2071066666666668;3.54888;-0.08333333333333333;
49; Stylolite Interface; 259.7711313879254; 90;;;;;;;;;;;;;;;;5.082456666666666;-10.614833333333333;-0.08333333333333333;
50; Stylolite Interface; 259.79004391773714; 90;;;;;;;;;;;;;;;;5.3811599999999995;-10.560966666666667;-0.08333333333333333;
51; Stylolite Interface; 259.79004391773714; 90;;;;;;;;;;;;;;;;5.48073;-10.543033333333334;0.08333333333333333;
52; Stylolite Interface; 259.7711313879254; 90;;;;;;;;;;;;;;;;5.182023333333333;-10.596866666666667;0.08333333333333333;
53; Stylolite Interface; 254.91781838999322; 90;;;;;;;;;;;;;;;;4.4969399999999995;-12.6677;0.08333333333333333;
54; Stylolite Interface; 254.91781838999327; 90;;;;;;;;;;;;;;;;4.18635;-12.751399999999999;0.08333333333333333;
55; Stylolite Interface; 254.91781838999322; 90;;;;;;;;;;;;;;;;4.39341;-12.695599999999999;-0.08333333333333333;
56; Stylolite Interface; 254.91781838999327; 90;;;;;;;;;;;;;;;;4.08282;-12.7793;-0.08333333333333333;
57; Stylolite Interface; 255.37301354697104; 90;;;;;;;;;;;;;;;;4.799736666666667;-11.552699999999998;-0.08333333333333333;
58; Stylolite Interface; 255.37301354697104; 90;;;;;;;;;;;;;;;;5.074466666666667;-11.481;-0.08333333333333333;
59; Stylolite Interface; 255.37301354697104; 90;;;;;;;;;;;;;;;;4.891313333333334;-11.528799999999999;0.08333333333333333;
60; Stylolite Interface; 255.37301354697104; 90;;;;;;;;;;;;;;;;5.1660433333333335;-11.4571;0.08333333333333333;
61; Stylolite Interface; 99.35346105027878; 90;;;;;;;;;;;;;;;;-0.13754653333333333;-12.261233333333333;0.08333333333333333;
62; Stylolite Interface; 99.35346105027878; 90;;;;;;;;;;;;;;;;-0.03838506666666666;-12.277566666666669;-0.08333333333333333;
63; Stylolite Interface; 284.7459236501279; 90;;;;;;;;;;;;;;;;-0.600504;-5.559056666666667;0.08333333333333333;
64; Stylolite Interface; 284.7459236501279; 90;;;;;;;;;;;;;;;;-0.676162;-5.5391433333333335;-0.08333333333333333;
65; Stylolite Interface; 228.64962842283177; 90;;;;;;;;;;;;;;;;4.990813333333333;0.5819473333333333;0.08333333333333333;
66; Stylolite Interface; 228.64962842283177; 90;;;;;;;;;;;;;;;;4.8912466666666665;0.49432066666666663;-0.08333333333333333;
67; Stylolite Interface; 287.2855056603353; 90;;;;;;;;;;;;;;;;-0.06479933333333333;0.2434293333333334;0.08333333333333333;
68; Stylolite Interface; 287.2774565264365; 90;;;;;;;;;;;;;;;;-0.423244;0.35494533333333333;-0.08333333333333333;
69; Stylolite Interface; 287.2774565264365; 90;;;;;;;;;;;;;;;;-0.333631;0.3270726666666667;0.08333333333333333;
70; Stylolite Interface; 287.2855056603353; 90;;;;;;;;;;;;;;;;-0.15440866666666667;0.2713146666666667;-0.08333333333333333;
71; Stylolite Interface; 263.3598270067272; 90;;;;;;;;;;;;;;;;-0.5825176666666667;-3.1954933333333333;0.08333333333333333;
72; Stylolite Interface; 263.404895738812; 90;;;;;;;;;;;;;;;;-0.7988206666666666;-3.2206166666666665;0.08333333333333333;
73; Stylolite Interface; 263.404895738812; 90;;;;;;;;;;;;;;;;-0.8709263333333334;-3.228953333333333;-0.08333333333333333;
74; Stylolite Interface; 263.3598270067272; 90;;;;;;;;;;;;;;;;-0.6546163333333334;-3.2038866666666665;-0.08333333333333333;
75; Stylolite Interface; 280.9589968626962; 90;;;;;;;;;;;;;;;;-0.054912;-4.3723;-0.08333333333333333;
76; Stylolite Interface; 280.9589968626962; 90;;;;;;;;;;;;;;;;0.06856599999999999;-4.39621;0.08333333333333333;
77; Stylolite Interface; 232.13423708001932; 90;;;;;;;;;;;;;;;;3.1668199999999995;2.68866;0.08333333333333333;
78; Stylolite Interface; 232.13423708001937; 90;;;;;;;;;;;;;;;;3.05926;2.6050299999999997;-0.08333333333333333;
79; Stylolite Interface; 227.38532071403432; 90;;;;;;;;;;;;;;;;3.9514433333333328;1.7607566666666665;0.08333333333333333;
80; Stylolite Interface; 227.38532071403432; 90;;;;;;;;;;;;;;;;3.8518766666666666;1.6691533333333335;-0.08333333333333333;
81; Stylolite Interface; 103.16079437619695; 90;;;;;;;;;;;;;;;;-0.3794226666666667;-12.825499999999998;0.08333333333333333;
82; Stylolite Interface; 103.16079437619695; 90;;;;;;;;;;;;;;;;-0.29089533333333334;-12.8462;-0.08333333333333333;
83; Stylolite Interface; 45.0070785990645; 90;;;;;;;;;;;;;;;;1.1000093333333334;4.15818;-0.08333333333333333;
84; Stylolite Interface; 45.0070785990645; 90;;;;;;;;;;;;;;;;1.0163586666666666;4.07455;0.08333333333333333;
